,year,SFCstd,SFCres,BFDstd,BFDres,BFLstd,BFLres,CCUstd,CCUres,CLDstd,CLDres,CMPstd,CMPres,CMUstd,CMUres,EURstd,EURres,HCDstd,HCDres,JTDstd,JTDres,JTLstd,JTLres,JTRstd,JTRres,JHDstd,JHDres,LFUstd,LFUres,LFRstd,LFRres,LDSstd,LDSres,MAPstd,MAPres,MCDstd,MCDres,MCLstd,MCLres,NADstd,NADres,PPDstd,PPDres,RRSstd,RRSres,RSMstd,RSMres,RCDstd,RCDres,RCPstd,RCPres,RCCstd,RCCres,RWDstd,RWDres,RFDstd,RFDres,RFRstd,RFRres,RRUstd,RRUres,SCDstd,SCDres,SCRstd,SCRres,SPDstd,SPDres,TRCstd,TRCres,WBDstd,WBDres,WFRstd,WFRres,WRDstd,WRDres,WRLstd,WRLres,HARstd,HARres,SBDstd,SBDres,SBLstd,SBLres,DJMstd,DJMres,RHLstd,RHLres,WELstd,WELres,PHBstd,PHBres,WSKstd,WSKres,FMTstd,FMTres,BLEstd,BLEres,AREstd,AREres,LLRstd,LLRres
883,1682,1.505087158,1.26328093,1.186706642,1.115052515,1.38318261,1.301697107,1.220043379,1.182543731,1.240726361,1.267844852,0.747226621,0.675033193,0.790122462,0.689345636,0.903693637,0.913630608,NA,NA,1.181019011,1.178351736,1.189705829,1.194230269,0.979520542,0.939618841,1.211082168,1.043524871,NA,NA,NA,NA,NA,NA,1.159425155,1.101018489,1.090545781,1.123620041,0.916982726,1.039854349,1.090923551,1.055028115,0.929172375,1.099072246,1.167009805,1.297412661,NA,NA,1.136371684,1.034919118,1.087226816,1.008536746,1.086450937,0.888516727,NA,NA,NA,NA,1.122167384,1.194852195,1.921841801,1.93333432,NA,NA,0.83858859,0.892586514,0.853599148,0.912958918,0.926185761,0.881598518,NA,NA,1.218489747,1.194117108,1.009892255,1.102868739,1.258149957,1.08348674,0.85702451,0.967637616,0.794696476,0.751662999,0.577188435,0.658911365,1.316417929,1.202687459,0.924385676,1.080985328,0.934286362,0.772399975,1.286409281,1.053384663,0.651133787,0.674891681,1.072718835,1.077332912,0.583705556,0.650600212,1.023952899,1.076352689,0.84143699,0.918751733
884,1683,1.17352553,0.904348268,1.015117687,0.912985705,1.154974901,0.947076344,1.328652259,1.274088839,1.304531399,1.173665676,0.824085985,0.939104897,1.379994501,1.287737576,0.880080066,0.941054775,NA,NA,1.1103511,1.027931337,1.111468015,0.985980999,1.064770252,1.044947921,1.538439137,1.42925135,NA,NA,NA,NA,NA,NA,1.089742625,1.028264042,1.24292155,1.209633991,1.188561481,1.20175713,0.999672127,0.946368185,0.982917546,1.063108115,1.214073493,1.223540112,NA,NA,1.20482258,1.087548959,1.234500592,1.189258221,1.436915147,1.275995836,NA,NA,NA,NA,1.198544773,1.117835741,1.906816264,1.810029858,NA,NA,0.950301579,0.957911729,0.956975729,1.038075169,1.042447693,1.064795454,NA,NA,1.181949701,1.05935487,1.164538978,1.181236076,1.188303285,0.986127444,1.407178001,1.500532855,1.554408663,1.526374371,1.198687812,1.355389453,1.503335624,1.343503618,1.039346808,1.133717962,1.356911821,1.347708862,1.839132713,1.649036992,0.937136423,1.148213331,1.370970956,1.322213513,1.144228655,1.330173612,1.170055495,1.197270553,1.160992129,1.232270931
885,1684,1.028967683,0.897657401,0.855399909,0.82118271,0.931544862,0.758457331,1.239027101,1.024524952,1.388664167,1.183100898,0.894880874,0.978843687,0.986065806,0.792497319,0.919686871,0.995181706,NA,NA,1.127179213,1.049530346,1.005009429,0.943584461,1.062080307,1.003395899,1.159987534,0.878252688,NA,NA,NA,NA,NA,NA,1.099168682,1.039067507,1.154506605,1.049090867,1.062103188,0.98945258,1.061827064,1.037230851,0.957449481,0.943740709,1.299667078,1.273320488,NA,NA,1.013800086,0.863155694,0.943885635,0.808385384,1.171472526,0.868830273,NA,NA,NA,NA,1.135093004,1.03090562,2.092646523,1.785127293,NA,NA,1.145993281,1.208453674,0.992660282,1.017177474,1.080548192,1.02873556,NA,NA,1.057835265,0.954125354,1.080530321,1.007532052,0.917740161,0.748801755,1.059526424,0.956594305,1.703503882,1.447360941,1.280851055,1.27171502,1.174899884,0.988713688,1.146632587,1.15963967,1.112029808,0.979172782,1.141096109,0.930732391,1.207050971,1.239071585,1.200799767,1.020772655,1.027849208,1.000650127,1.253158384,1.235858706,1.161865634,1.171696975
886,1685,0.411727656,0.354229991,0.871240595,0.971818334,0.893795655,0.898609562,1.204008953,1.03822421,1.230906146,0.957657005,0.809788328,0.850657422,0.919295335,0.895006861,0.802236175,0.855931767,NA,NA,0.936857051,0.855069355,0.927088497,0.89645793,0.931082822,0.90507605,0.637782052,0.531760847,NA,NA,NA,NA,NA,NA,1.038058842,0.945084023,0.998263021,0.890450704,0.886010437,0.852232481,1.039655249,0.987069329,1.029428658,1.059198588,1.302284546,1.171770211,NA,NA,0.037330237,0.08118331,0.003725617,0.172683218,0.594454835,0.496409188,NA,NA,NA,NA,0.968076733,0.830389739,1.923890337,1.504590217,NA,NA,0.989884455,0.916532689,0.94607048,0.951740385,0.824535555,0.747907911,NA,NA,1.201450301,1.137161415,1.064778179,0.976779181,1.08223,1.075317034,0.328536995,0.296115073,1.553817065,1.232190628,1.567213046,1.417838682,0.394653306,0.240417584,1.151533823,1.09274366,0.317130479,0.239953605,0.522572577,0.27170557,1.210373145,1.2735158,0.827003386,0.647696031,0.724286093,0.697591511,0.915384867,0.772694682,0.889517492,0.870198754
887,1686,0.398081618,0.60163234,0.860127074,0.944935126,0.938537206,0.966657945,1.06662933,0.866561484,0.841191419,0.677845423,0.495353489,0.611376792,0.267969568,0.298800866,0.833171429,0.899040428,NA,NA,1.100980265,1.100513511,1.097256134,1.083687144,1.044084905,1.049612708,0.33944668,0.465017121,NA,NA,1.103699864,1.020694179,NA,NA,1.056153376,0.991954891,0.887368403,0.85372664,0.916942209,0.962752019,1.103540776,1.054097867,1.112016934,1.098170053,0.699379776,0.485699477,NA,NA,0.935634316,1.220564332,0.747775615,1.088183236,1.092397257,1.163630275,NA,NA,NA,NA,0.924741326,0.883010305,0.209920003,-0.217870255,NA,NA,1.202715276,1.201258488,0.85160779,0.879208785,0.949158723,1.014271589,NA,NA,1.273187407,1.112450014,1.179501312,1.117430142,1.03267053,1.000514622,0.212613474,0.414558768,0.97119544,0.824887038,1.490014188,1.249160307,0.103365796,0.247585583,0.688989825,0.6071115,0.132096093,0.403793624,0.266197071,0.159723276,1.079641089,1.033559773,0.597285221,0.621663387,1.091010474,1.233265123,0.946083181,0.908785706,0.717968851,0.708254048
888,1687,1.146283597,1.393297887,0.915716093,0.999347909,1.016754434,1.052937606,1.17064944,1.102523907,1.0389735,1.084729869,0.716290617,1.024635151,0.52187798,0.764525441,0.953764756,1.018085034,NA,NA,1.129479641,1.077292586,1.136497115,1.108325396,1.035190542,1.00300635,1.206401128,1.463102595,NA,NA,1.272934339,1.216443782,NA,NA,0.982250756,0.935683064,1.08222408,1.129339823,0.826514256,0.901595514,0.951256453,0.879364407,1.009335812,0.93184196,1.34930156,1.321718117,1.166037973,1.260664654,1.192478534,1.228295265,1.031261722,1.204789504,1.197288539,1.077868464,NA,NA,NA,NA,1.112262881,1.125355583,2.120398061,2.029189637,NA,NA,0.726953809,0.715154208,1.057819458,1.137658507,1.357196383,1.378468972,NA,NA,1.427071448,1.246059391,0.949525426,0.846389347,1.016238424,0.982104247,1.386567864,1.629197569,1.088987147,0.928007454,1.467387115,1.143686198,1.308381155,1.592474761,1.108414191,1.196038692,1.38724208,1.701830571,1.54479501,1.698892143,1.307159701,1.260337942,1.243907368,1.436140077,1.452898194,1.387999638,1.468864481,1.482596529,0.987140753,1.047325596
889,1688,0.986981309,0.979461888,1.020037642,1.063097421,1.148560825,1.128794025,0.97623519,0.845370395,1.008368489,0.948293714,1.143306266,1.203111513,1.476778177,1.616207534,1.028499135,1.074523055,NA,NA,1.045904818,0.964927204,1.049396593,0.935258586,0.8984873,0.921443583,1.414516563,1.376727395,NA,NA,1.121453031,0.998865291,NA,NA,1.007191154,0.99023931,0.929516468,0.895740628,1.002459901,1.074354186,1.021722883,1.036466563,0.925747676,0.895674274,1.162508792,1.081365249,1.165957731,1.156586469,1.153347941,1.133880655,1.065781271,1.130420863,1.260960132,1.141964133,NA,NA,NA,NA,0.926472487,0.894453917,1.351140597,1.260323733,NA,NA,0.833944433,0.890216964,0.925606015,0.9223647,1.293038623,1.177981371,NA,NA,1.201423725,0.934815053,0.861036427,0.861210512,1.194245554,1.159231355,1.003266227,1.015340802,0.734344497,0.570611232,1.242215024,0.952692113,1.427801829,1.475747888,1.025494694,1.02342819,1.297976081,1.261209395,1.525503202,1.531572277,1.174638531,1.049898092,1.226101696,1.135051353,1.148215961,1.002264808,1.027245748,0.870976033,0.871034562,0.935608435
890,1689,0.774410437,0.747334564,1.124865782,1.130531925,1.370626604,1.267503515,0.786480467,0.70629388,1.034377047,0.980133381,1.290799376,1.247858457,1.103278562,1.038134455,0.749560781,0.757629949,NA,NA,1.043520514,0.99328099,1.154763159,1.09190573,1.055424111,1.101633611,0.723629831,0.585284579,NA,NA,1.049729225,0.937972694,NA,NA,1.278054343,1.271185567,0.76625518,0.777015438,0.921072352,0.965379054,1.353796576,1.339160618,1.349435049,1.378151329,0.635219552,0.596179425,1.022077228,1.014657592,1.071428539,1.094376198,1.118759257,1.128380954,1.213680236,1.081770888,1.083729776,0.922674888,NA,NA,1.06707674,1.058544973,0.644618561,0.394916249,1.146040715,0.92526611,0.760435391,0.79328985,1.004327754,1.042937859,0.996504886,0.85103704,NA,NA,1.123707837,0.934047285,1.089280189,1.131304681,0.873047028,0.775102753,0.668371448,0.675127838,0.824288467,0.833545488,0.927463264,0.700264307,0.882627596,0.771478201,1.193846791,1.175681649,1.203038196,1.062514541,0.74991818,0.605257851,0.896541088,0.760197551,1.138537503,1.025092999,1.102441145,0.984805357,0.840542855,0.778687832,0.701586192,0.820897113
891,1690,0.852841584,0.947276807,0.946275667,0.86365597,1.087149826,0.882769286,0.87589696,0.95481238,0.829416896,0.80524554,0.876265883,0.806994579,0.468473789,0.501170951,0.770450049,0.87952342,NA,NA,0.948806404,0.908517316,1.033780766,0.940095595,0.891737222,0.904320279,0.878010054,0.982700326,NA,NA,0.862735006,0.870977985,NA,NA,1.093882713,0.968029155,0.788850957,0.886223199,0.843996017,0.889402339,1.114655222,0.904010471,1.04251761,0.773739759,0.551940068,0.459815344,0.807909026,0.765503448,0.774793472,0.80873239,0.740430608,0.717573173,0.936899751,0.783325155,1.055325708,0.925111539,NA,NA,0.829207802,0.831784739,0.148731599,0.103774188,0.929778453,0.789078038,0.763654188,0.789588598,0.814162246,0.834467458,0.905639474,0.88076454,NA,NA,1.135128626,1.011665507,0.906914203,0.88813783,1.117956344,1.143790186,0.961037128,1.086532137,0.750664878,0.796829578,0.929234899,0.851325601,0.944034423,0.870096157,1.105960165,1.026003171,0.991094268,0.890055195,0.970694964,0.911403981,0.603088763,0.600611338,0.623728377,0.542802931,0.713572103,0.575041533,1.04636881,1.050377801,0.883232542,1.015125744
892,1691,1.245465502,1.290307274,1.03356478,1.031351698,1.113075759,1.011409641,1.023437541,1.114585612,1.027816857,1.120697639,0.701646895,0.756494393,0.614098693,0.765591425,0.940162849,1.080399326,NA,NA,1.011866739,1.031493514,0.956208449,0.91925207,0.881552283,0.95222835,1.274331997,1.343386091,NA,NA,1.038517754,1.073170747,NA,NA,1.088510334,1.005381355,0.865950609,0.978332726,0.841327759,0.948851889,1.018501837,0.934475703,1.148635779,1.076308691,1.047014698,1.081939505,0.937085764,1.024523538,0.891535781,0.974248818,0.86955397,0.977163242,1.118077786,1.062141603,1.167108207,1.092150043,NA,NA,0.805415133,0.887238597,0.978273515,1.195031914,1.083790383,1.029947253,0.82706239,0.956374918,0.929609873,1.028898587,1.076730426,1.066021234,NA,NA,1.137112256,1.032418731,1.008623261,1.046685738,1.147224788,1.092159998,1.015581045,1.076596005,0.728918691,0.843861783,0.951155717,0.950957932,1.239988412,1.263818324,1.162517,1.063581248,1.195890063,1.170515598,1.020275612,1.00233996,1.113524748,1.142383824,1.079831581,1.233651744,1.137839611,1.272274272,0.929901654,0.928586993,0.758409716,0.839911102
893,1692,1.222436245,1.120473592,0.922663899,0.914173309,1.01975547,0.909929421,1.108227955,1.140715134,1.589296906,1.541902186,1.07314523,1.196688857,1.27998683,1.427063198,1.156676479,1.236489241,NA,NA,1.040973154,1.031082146,1.119719163,1.141214037,1.069619562,1.148721288,1.062735821,0.977738111,NA,NA,1.127216574,1.141126521,NA,NA,0.868109742,0.804603164,0.996700445,1.094488879,1.002037537,1.080581585,1.047511344,0.99692802,1.173718049,1.0617578,1.445005252,1.434277207,1.164193124,1.181872404,1.278299759,1.339607534,1.399654189,1.415363084,1.409773296,1.335708836,1.172349818,1.079232522,NA,NA,1.088944633,1.178936595,1.375534928,1.544777447,1.35835131,1.308529882,0.678632215,0.793348525,1.047060383,1.125345606,1.021797609,0.988153522,NA,NA,1.355941076,1.253813732,1.036111129,1.017185104,1.017314688,0.920573894,1.214192176,1.238076154,0.923541324,1.017817715,1.103512525,1.138212741,1.696440452,1.637969116,1.09497348,1.007261243,1.689397383,1.616851772,0.966563885,0.939273925,1.468430324,1.484125146,1.49077055,1.4781096,1.802103946,1.743395027,1.514273159,1.534770852,0.911673047,1.047812324
894,1693,0.822803181,0.740454405,0.889163521,0.918015937,0.976790818,0.909947338,0.874421172,0.844580766,1.102030361,0.787154967,1.140850428,1.061810629,1.391489083,1.347774563,1.037910914,1.001035263,NA,NA,0.971388826,0.947683809,1.058260531,1.002652619,0.961723695,0.971956719,1.038019364,1.008952109,NA,NA,1.047325466,1.024680865,NA,NA,1.152587855,1.13882324,0.802917968,0.814413519,0.965607741,1.027855199,1.067133599,1.01944572,1.138426645,0.988012905,1.156359071,1.105056956,1.208632246,1.155789903,1.187602084,1.096793935,1.169742155,1.046713457,1.448145759,1.211520581,0.991390765,0.848640513,NA,NA,0.888080873,0.91227644,0.914744768,0.88648907,0.911598148,0.740811168,1.262420193,1.430723475,1.09072086,1.090216114,1.147152185,1.10041144,NA,NA,1.236929284,1.002848294,0.851228043,0.839064384,1.078788948,1.036733263,1.241508847,1.19493186,0.712383117,0.84125771,1.055086986,0.93313527,1.353503069,1.168996158,1.168850073,1.099834087,1.647202773,1.346508536,1.263879309,1.311661236,0.937785291,0.765814703,1.20455857,0.977317638,1.31910151,0.97401009,0.747356443,0.623241598,0.772557025,0.881074042
895,1694,0.836260422,0.874344206,0.829131741,0.909159872,0.892881475,0.887503461,1.284559652,1.313071374,1.132221237,1.086942754,1.334658244,1.36517647,1.041980233,0.941681194,1.276580887,1.250723825,NA,NA,1.065319639,1.077177932,1.161966241,1.15048194,1.186736131,1.193357129,1.277794339,1.241921229,NA,NA,1.447603975,1.367885851,NA,NA,0.985906799,0.942895003,1.025625719,1.112034139,1.159507235,1.177729457,0.935618618,0.866574141,1.086419657,0.99418238,1.534438471,1.378174602,0.838457323,0.772061224,0.451876296,0.392084857,0.738440967,0.650739287,0.955324516,0.7100095,1.135372257,1.044756212,NA,NA,1.238856537,1.246823862,1.799303358,1.742718609,1.077273931,1.069646553,0.776164648,0.773620152,1.155292478,1.106418978,0.894120751,0.827578455,NA,NA,1.231475022,1.036198989,0.824278688,0.878904649,1.057202767,0.964210091,0.686954501,0.602526896,0.781289002,0.908297581,1.279944099,1.211596835,1.620969949,1.403645915,1.355763077,1.251272832,1.181274699,0.865530627,0.965981898,0.920151436,1.315686609,1.296213223,1.427624741,1.268630652,1.676713994,1.48255807,1.266619668,1.208000826,1.107326054,1.232068306
896,1695,0.398458947,0.482879392,0.870928439,0.970267016,0.873487111,0.924586044,1.034879591,0.93602903,0.544481697,0.426554586,1.050062076,0.8422183,1.202709684,1.102201965,0.837590842,0.723418223,NA,NA,0.910321266,0.890680307,1.00839618,0.896641223,0.939392371,0.870648724,0.816881168,0.679039002,NA,NA,0.95527673,0.708146668,NA,NA,0.942051789,0.896514684,0.864792917,0.851622071,1.001047543,0.953261979,0.94456274,0.963775409,1.048579185,0.959949991,0.980879229,0.796320955,0.924644413,1.018378343,0.995906849,1.183150146,0.9863639,1.038908394,1.187071626,1.090504793,1.032878814,0.931261997,NA,NA,0.846206253,0.809206542,0.417206377,0.261960271,0.832306739,0.729301972,1.095005682,1.16892421,0.940564178,0.862460981,1.035751659,1.039595419,NA,NA,0.903203044,0.76613088,0.738595102,0.833364206,1.106713177,1.056046617,1.230248745,1.290364656,1.000503149,1.147633189,1.395981025,1.294967394,0.954658091,0.728119778,0.85937551,0.614933912,1.324441902,1.141418035,0.806409411,0.76311027,0.893579505,0.800262982,0.415269305,0.127254021,0.495009179,0.134589141,0.79006088,0.687916898,1.061062565,1.066895621
897,1696,0.83120954,1.065664514,0.962283221,1.063032636,0.980749866,1.053107574,0.849553629,0.812115549,0.639686248,0.852763763,0.831160248,0.80470496,0.769493025,0.706728324,1.059311653,1.100094176,NA,NA,0.908265233,0.943695888,0.899020741,0.841267291,0.731821095,0.745859773,0.935429336,0.999467839,NA,NA,0.839185931,0.827581385,NA,NA,1.028336315,1.057275254,0.803638482,0.871130909,0.902935695,0.835494379,1.000968425,1.011828694,0.947958317,0.906725662,0.969084645,0.90362668,1.146676044,1.163467012,1.152640956,1.180726364,1.009865909,0.978836737,1.215457682,1.064505633,0.879164646,0.832893868,NA,NA,0.629274571,0.704409867,0.808121332,0.768709909,0.911317526,0.993728238,0.906604075,0.879697203,0.819471097,0.839063566,1.269823882,1.261430951,NA,NA,1.014118302,1.024966486,0.786379927,0.95050182,1.130919103,1.067094324,1.14635439,1.119192095,0.586524603,0.733536066,1.327565028,1.058540053,1.484498638,1.384850678,1.072653288,1.062569311,0.833430857,0.673174513,0.850958455,0.896859261,0.761413265,0.720697444,0.890914776,1.150269729,0.819296237,0.971965072,0.823164004,0.828995326,0.829786048,0.849713284
898,1697,0.601496235,0.709311951,1.191863524,1.209464156,0.986943589,1.020091025,0.739625139,0.777813287,0.906224278,1.093852973,1.309717789,1.339903577,1.117818595,1.115521104,1.048524321,0.990731446,NA,NA,0.930658769,0.988164342,1.00791264,1.001369576,0.755289324,0.876775876,0.598221336,0.612137573,NA,NA,0.917120898,0.98089853,NA,NA,1.137830002,1.136448821,0.883757221,0.979081738,1.236227066,1.240240722,1.386410347,1.388289212,1.156159661,1.218710541,1.225719027,1.195740198,0.931054806,0.873136391,1.088307217,1.057963688,1.02442586,1.023843466,1.204151836,1.06229045,1.006758783,1.032208614,NA,NA,0.675340572,0.902927537,0.902290989,1.027374668,1.182812325,1.14756165,0.733548602,0.763140822,1.024826591,1.125754944,1.1218897,1.001262961,NA,NA,1.355170677,1.329078938,1.079558519,1.219293714,1.000847054,0.913898883,1.062340532,0.978446006,0.592736333,0.746856879,0.61592175,0.482303137,0.767904916,0.626464719,1.176340006,1.122058009,0.764439343,0.78566787,0.677079634,0.699993811,0.929885571,0.972150927,1.148447254,1.166910377,1.11485929,1.260418395,0.770829862,0.852907054,0.871498315,0.893362924
899,1698,0.712123018,0.868827396,1.052704788,0.952107185,1.138143181,1.160663769,1.015001887,1.134915341,0.889946383,0.983917799,1.200914928,1.030741348,1.015803909,0.98792699,1.247303606,1.213982319,NA,NA,1.04219642,1.09320816,1.227464152,1.186655732,0.822738253,0.992361844,0.74987245,0.933466295,NA,NA,0.788398729,0.828225784,NA,NA,1.169008998,1.09331613,0.976524164,1.06842919,1.32098408,1.190279367,1.160003201,0.955566734,1.099039587,0.96574736,0.847502788,0.804225092,0.99531648,1.035314758,1.27463541,1.246971149,1.189091887,1.207388801,1.274436112,1.132090539,1.133960199,1.137468328,NA,NA,0.704687061,0.915835856,0.450809566,0.54423402,1.03777197,1.002345806,0.83249698,0.92212845,0.844301191,0.864378595,1.323781325,1.233171811,NA,NA,1.181169268,0.938484001,0.948198805,0.940029664,1.149877251,1.096631667,1.331779442,1.272265446,0.734174596,0.937098028,0.519618801,0.445193578,0.880904209,0.852504653,1.017450433,0.903997552,1.249623195,1.305447003,0.912819167,1.015004574,0.518467887,0.587142022,0.851926244,0.774965931,0.936447783,0.845952039,0.602452716,0.730247288,0.806771291,0.854336626
900,1699,1.05418392,1.196348857,1.192312751,1.135343791,0.995530064,0.919811776,1.253354147,1.299586991,1.215027495,1.270744891,0.652981761,0.619511876,0.489476087,0.501812174,1.299594435,1.212347757,NA,NA,1.064035677,1.052374692,1.127336355,0.979804023,1.181917985,1.350246811,0.921603241,1.062903835,NA,NA,1.157453732,1.284264935,NA,NA,0.99821312,0.918964208,1.110701878,1.131445947,1.154607009,0.97309661,1.287639289,1.152259952,1.302723395,1.232212688,1.229150591,1.238854117,1.109045671,1.079337041,0.833661221,0.730103743,0.932325691,0.826894642,1.075928304,0.899181536,1.110718256,1.045973727,NA,NA,0.935162044,1.124690441,1.052513661,1.201819681,1.165136257,1.156470433,0.713871209,0.792390709,1.11985673,1.194230593,1.300895639,1.132598279,NA,NA,1.260122568,1.104402713,1.126558303,1.129756164,0.961125101,0.855897784,1.075479644,0.931753471,0.824709713,0.940805641,0.67204375,0.860459385,1.21239723,1.246933772,1.015134052,0.961642176,0.818001742,0.736891133,1.335355876,1.398039255,0.858385739,0.988054605,1.344805043,1.421937012,1.328558451,1.37405149,0.793223997,0.940696905,0.781938637,0.90728716
901,1700,1.295769249,1.37564213,1.122027789,0.998162492,0.956971497,0.937043862,1.410224606,1.267439339,1.344241447,1.174460527,1.210673829,1.33930214,1.470313418,1.567658376,1.302680825,1.093663099,NA,NA,1.259864297,1.193211646,1.245551504,1.10186688,0.987061422,0.983608,1.003199152,1.06575174,NA,NA,1.254243786,1.172304894,NA,NA,1.151953858,1.08674007,1.089638099,1.009753192,1.116324584,0.940530509,1.267016652,1.059142951,1.210554813,1.010225684,1.56303045,1.58122675,0.947338133,0.93079372,1.292392393,1.303026134,1.154597031,1.154653824,1.041905325,0.93066945,1.268660378,1.178676399,NA,NA,0.980589622,1.072488253,1.480092107,1.600624422,1.308359922,1.269918277,1.432507212,1.556678179,1.237415864,1.204144625,1.203999179,1.033715753,NA,NA,1.552133446,1.364575639,1.035896919,0.949575721,1.037073186,1.046138826,1.028983616,0.921156829,1.454232019,1.568635307,0.876018045,1.036227117,1.324658882,1.279251935,1.206393637,1.159416964,0.954594318,0.970608069,0.988695075,0.943261799,1.220775915,1.328285956,1.40576405,1.248615751,1.565037506,1.422723611,0.98170877,1.127850415,0.838555608,0.977841868
902,1701,1.504636983,1.338804004,1.195102668,1.110965251,1.124866028,1.121106724,1.328894197,1.065351506,1.378337122,1.148831023,1.498297709,1.329679997,1.609201443,1.477531838,1.217301411,1.022582733,NA,NA,1.145585868,0.984782517,1.034521132,0.969328088,0.960287206,0.97093465,1.057449235,1.099275348,NA,NA,1.310496898,1.133632793,NA,NA,1.179322929,1.081522525,0.93742253,0.898417199,1.245244926,1.101217225,1.17435251,0.975458683,1.150034246,1.008252151,1.312643909,1.161609995,0.920886149,0.926652151,1.446903826,1.357621376,1.294661189,1.174899192,1.244499997,1.203730211,1.24097276,1.074262083,NA,NA,1.041811358,1.116151798,1.703162498,1.566875736,1.460584091,1.337650561,0.797577898,0.765653953,1.132802054,1.010707605,1.089408295,0.969775617,NA,NA,1.692823733,1.316567316,1.117854028,1.089529815,0.936596939,0.929485885,1.499097128,1.441608504,0.910158393,0.926883603,1.048714647,1.167582657,1.750594433,1.623737966,1.175912961,1.106213317,1.546457801,1.576399769,1.131887123,1.11610587,1.211849648,1.23329011,1.515186683,1.288443476,1.139298716,0.843721962,1.022431528,1.110350369,1.07810214,1.190503659
903,1702,1.508749832,1.256844949,1.171192556,1.026018444,0.940004931,0.88154868,1.094817491,0.822563303,1.343876886,1.080365877,1.390459551,1.112436906,1.568212205,1.369030773,1.471669723,1.282481685,NA,NA,1.105579985,0.992941634,1.266433067,1.235265033,1.005470588,1.021384565,1.367185089,1.346119295,NA,NA,1.222924631,0.971089066,NA,NA,0.895732774,0.810562939,1.0842222,1.078385036,1.297478087,1.147015596,1.27043813,1.114650945,0.960100878,0.827448861,1.455550152,1.184706646,1.164574772,1.196609928,1.352610715,1.102122324,1.243166043,1.129516229,1.177658882,1.016594153,1.180963767,1.04052011,NA,NA,0.975551296,0.996452454,2.053626296,1.828448524,1.656726047,1.342679006,0.755057498,0.801094379,1.272655917,1.18645231,1.225067501,1.15005754,NA,NA,1.67165087,1.202759588,1.04971123,0.984099866,1.001634071,1.028812861,1.615352948,1.385952644,0.959387588,0.886264052,1.38400683,1.399622094,1.748232465,1.483293787,1.250824193,1.084198471,1.58125228,1.400866043,1.143600468,1.061720385,1.364955543,1.342271069,1.595278851,1.218122434,1.481268283,1.385281461,1.321516422,1.335527146,1.154439116,1.207713124
904,1703,1.322424453,1.091353625,1.056623777,0.907226967,0.916497159,0.929428414,0.799777342,0.683571767,0.808194108,0.606440317,1.795069689,1.538813777,1.740615188,1.490024662,0.952891089,0.708500268,NA,NA,1.115886067,1.029406499,1.257137651,1.023483443,0.902632797,0.930293461,1.275784295,1.107665274,NA,NA,1.157822582,0.942062636,NA,NA,1.103346226,1.081035155,1.004497708,0.960409,1.260989946,1.038289588,1.224214431,1.009570796,0.992827522,0.996641187,0.297027417,0.104185978,0.840242936,0.773424854,0.980236629,0.797914065,0.885442102,0.752777039,0.825146828,0.708835258,1.085330097,0.935614253,NA,NA,0.8835618,0.893285129,0.476417357,0.108417463,0.969812165,0.575453263,0.913900726,0.992111716,1.043687133,0.898867702,0.916000439,0.794669829,NA,NA,1.086051263,0.623083817,1.081825799,1.045961373,1.110316825,1.086669945,0.865471888,0.60196745,0.379368755,0.429362357,0.684033301,0.548950146,1.177615981,0.871203129,1.071965416,0.901328696,0.908054612,0.645637285,1.062820837,0.994787436,0.427525742,0.334468521,0.715892418,0.416760953,0.795257681,0.53107971,0.804839703,0.754756544,0.804890757,0.774877375
905,1704,1.074014823,0.917142411,0.833498345,0.793128987,0.856794055,0.909156527,0.902716512,0.967771774,0.653451802,0.694033741,1.297766835,0.850714686,1.646564401,1.355702604,0.774570659,0.763964371,NA,NA,0.961053136,0.876133806,0.994871985,0.801060653,0.915689755,0.97895368,1.024030809,0.887308304,NA,NA,1.111711014,0.998979715,NA,NA,1.00093814,0.954492268,0.982461766,0.982104643,1.057087387,0.857685763,1.01992462,0.84803738,0.848807827,0.84947015,0.924231171,0.947497512,0.787491005,0.798249566,0.957877207,0.895974126,0.796538515,0.799431684,0.827461009,0.857025722,0.991581603,0.903397964,NA,NA,0.855200815,0.934476571,1.36677021,1.21289176,0.883232957,0.817450043,0.534029038,0.63383915,0.858526725,0.799550452,0.643495573,0.628126844,NA,NA,0.837452877,0.700265319,1.029219103,0.96898233,0.873857711,0.849585785,1.112995689,1.057990907,0.649638822,0.7567883,0.725481032,0.824389949,1.382027744,1.204043326,0.808530785,0.689839769,0.947200662,0.866418186,1.083599351,1.027989686,0.701567457,0.725926426,0.504730711,0.569656611,0.721898642,0.773160896,1.070497412,1.025008712,0.901399808,0.925766098
